date,close
2023-07-31,53.28666687011719
2023-08-01,53.03666687011719
2023-08-02,53.073333740234375
2023-08-03,53.086666107177734
2023-08-04,52.779998779296875
2023-08-07,53.496665954589844
2023-08-08,53.54999923706055
2023-08-09,53.63666534423828
2023-08-10,53.41999816894531
2023-08-11,53.733333587646484
2023-08-14,53.33333206176758
2023-08-15,53.060001373291016
2023-08-16,53.086666107177734
2023-08-17,51.89666748046875
2023-08-18,52.643333435058594
2023-08-21,52.503334045410156
2023-08-22,52.336666107177734
2023-08-23,52.70000076293945
2023-08-24,52.29666519165039
2023-08-25,52.606666564941406
2023-08-28,52.90666580200195
2023-08-29,53.349998474121094
2023-08-30,53.733333587646484
2023-08-31,54.20333480834961
2023-09-01,53.856666564941406
2023-09-05,53.42333221435547
2023-09-06,53.823333740234375
2023-09-07,54.4900016784668
2023-09-08,54.59000015258789
2023-09-11,54.779998779296875
2023-09-12,54.84000015258789
2023-09-13,54.85333251953125
2023-09-14,55.08333206176758
2023-09-15,54.880001068115234
2023-09-18,54.473331451416016
2023-09-19,54.459999084472656
2023-09-20,54.63666534423828
2023-09-21,53.973331451416016
2023-09-22,54.116668701171875
2023-09-25,54.356666564941406
2023-09-26,54.16666793823242
2023-09-27,53.90666580200195
2023-09-28,54.18000030517578
2023-09-29,53.310001373291016
2023-10-02,53.366668701171875
2023-10-03,53.029998779296875
2023-10-04,53.66666793823242
2023-10-05,53.026668548583984
2023-10-06,52.13666534423828
2023-10-09,51.9466667175293
2023-10-10,52.53333282470703
2023-10-11,52.74333190917969
2023-10-12,52.983333587646484
2023-10-13,53.276668548583984
2023-10-16,53.73666763305664
2023-10-17,53.80666732788086
2023-10-18,53.8466682434082
2023-10-19,53.59000015258789
2023-10-20,52.91999816894531
2023-10-23,53.66999816894531
2023-10-24,54.41666793823242
2023-10-25,54.253334045410156
2023-10-26,53.92333221435547
2023-10-27,53.723331451416016
2023-10-30,54.34000015258789
2023-10-31,54.470001220703125
2023-11-01,54.956668853759766
2023-11-02,55.17333221435547
2023-11-03,54.88666534423828
2023-11-06,54.959999084472656
2023-11-07,55.21666717529297
2023-11-08,54.766666412353516
2023-11-09,54.63999938964844
2023-11-10,55.39666748046875
2023-11-13,55.893333435058594
2023-11-14,55.883331298828125
2023-11-15,56.59333419799805
2023-11-16,52.01333236694336
2023-11-17,51.78333282470703
2023-11-20,51.766666412353516
2023-11-21,51.95333480834961
2023-11-22,51.55666732788086
2023-11-24,52.02000045776367
2023-11-27,52.25666809082031
2023-11-28,52.880001068115234
2023-11-29,52.026668548583984
2023-11-30,51.89666748046875
2023-12-01,51.4466667175293
2023-12-04,51.43333435058594
2023-12-05,51.90999984741211
2023-12-06,51.3466682434082
2023-12-07,50.81999969482422
2023-12-08,50.28666687011719
2023-12-11,50.413333892822266
2023-12-12,50.45333480834961
2023-12-13,51.349998474121094
2023-12-14,50.723331451416016
2023-12-15,50.913333892822266
2023-12-18,51.65666580200195
2023-12-19,51.84333419799805
2023-12-20,51.23666763305664
2023-12-21,51.599998474121094
2023-12-22,52.21666717529297
2023-12-26,52.13666534423828
2023-12-27,52.62666702270508
2023-12-28,52.52333450317383
2023-12-29,52.54999923706055
2024-01-02,53.0966682434082
2024-01-03,53.099998474121094
2024-01-04,52.586666107177734
2024-01-05,52.23666763305664
2024-01-08,52.75
2024-01-09,53.10333251953125
2024-01-10,53.76333236694336
2024-01-11,53.70333480834961
2024-01-12,53.77333450317383
2024-01-16,53.94333267211914
2024-01-17,53.689998626708984
2024-01-18,54.413333892822266
2024-01-19,54.12666702270508
2024-01-22,54.130001068115234
2024-01-23,54.266666412353516
2024-01-24,53.5
2024-01-25,54.279998779296875
2024-01-26,54.75666809082031
2024-01-29,55.01333236694336
2024-01-30,55.1966667175293
2024-01-31,55.08333206176758
2024-02-01,56.10333251953125
2024-02-02,56.52333450317383
2024-02-05,56.220001220703125
2024-02-06,56.60333251953125
2024-02-07,56.459999084472656
2024-02-08,56.456668853759766
2024-02-09,56.426666259765625
2024-02-12,56.766666412353516
2024-02-13,56.380001068115234
2024-02-14,56.20000076293945
2024-02-15,56.43000030517578
2024-02-16,56.78666687011719
2024-02-20,58.619998931884766
2024-02-21,57.900001525878906
2024-02-22,58.470001220703125
2024-02-23,58.52000045776367
2024-02-26,59.599998474121094
2024-02-27,59.59000015258789
2024-02-28,59.619998931884766
2024-02-29,58.61000061035156
2024-03-01,58.7599983215332
2024-03-04,59.29999923706055
2024-03-05,60.040000915527344
2024-03-06,60.56999969482422
2024-03-07,60.36000061035156
2024-03-08,60.119998931884766
2024-03-11,60.65999984741211
2024-03-12,61.40999984741211
2024-03-13,61.279998779296875
2024-03-14,61.02000045776367
2024-03-15,60.68000030517578
2024-03-18,60.86000061035156
2024-03-19,60.869998931884766
2024-03-20,61.25
2024-03-21,61.45000076293945
2024-03-22,60.869998931884766
2024-03-25,60.56999969482422
2024-03-26,60.5099983215332
2024-03-27,60.720001220703125
2024-03-28,60.16999816894531
2024-04-01,60.0
2024-04-02,59.15999984741211
2024-04-03,59.43000030517578
2024-04-04,59.5
2024-04-05,59.849998474121094
2024-04-08,59.779998779296875
2024-04-09,59.790000915527344
2024-04-10,60.619998931884766
2024-04-11,60.09000015258789
2024-04-12,60.13999938964844
2024-04-15,59.93000030517578
2024-04-16,59.84000015258789
2024-04-17,59.650001525878906
2024-04-18,59.2599983215332
2024-04-19,59.529998779296875
2024-04-22,60.13999938964844
2024-04-23,59.09000015258789
2024-04-24,59.869998931884766
2024-04-25,60.209999084472656
2024-04-26,60.15999984741211
2024-04-29,60.2400016784668
2024-04-30,59.349998474121094
2024-05-01,58.849998474121094
2024-05-02,59.709999084472656
2024-05-03,59.81999969482422
2024-05-06,59.869998931884766
2024-05-07,60.619998931884766
2024-05-08,60.29999923706055
2024-05-09,60.439998626708984
2024-05-10,60.47999954223633
2024-05-13,60.40999984741211
2024-05-14,59.86000061035156
2024-05-15,59.83000183105469
2024-05-16,64.01000213623047
2024-05-17,64.6500015258789
2024-05-20,64.18000030517578
2024-05-21,65.1500015258789
2024-05-22,65.25
2024-05-23,64.83999633789062
2024-05-24,65.37999725341797
2024-05-28,65.04000091552734
2024-05-29,64.91999816894531
2024-05-30,64.88999938964844
2024-05-31,65.76000213623047
2024-06-03,65.81999969482422
2024-06-04,66.5999984741211
2024-06-05,67.08999633789062
2024-06-06,67.1500015258789
2024-06-07,65.87999725341797
2024-06-10,66.95999908447266
2024-06-11,66.7300033569336
2024-06-12,66.30999755859375
2024-06-13,66.69999694824219
2024-06-14,67.0199966430664
2024-06-17,67.41999816894531
2024-06-18,67.5999984741211
2024-06-20,68.01000213623047
2024-06-21,67.91000366210938
2024-06-24,68.9000015258789
2024-06-25,67.41999816894531
2024-06-26,68.29000091552734
2024-06-27,67.87999725341797
2024-06-28,67.70999908447266
2024-07-01,67.4800033569336
2024-07-02,68.06999969482422
2024-07-03,68.23999786376953
2024-07-05,70.04000091552734
2024-07-08,69.68000030517578
2024-07-09,69.9000015258789
2024-07-10,70.41000366210938
2024-07-11,69.80000305175781
2024-07-12,69.23999786376953
2024-07-15,69.61000061035156
2024-07-16,69.98999786376953
2024-07-17,71.02999877929688
2024-07-18,70.81999969482422
2024-07-19,70.75
2024-07-22,70.37999725341797
2024-07-23,70.6500015258789
2024-07-24,70.63500213623047
