Date,Close
2023-03-01,475.22
2023-03-02,477.7
2023-03-03,478.56
2023-03-04,478.56
2023-03-05,478.56
2023-03-06,480.78
2023-03-07,473.88
2023-03-08,470.6
2023-03-09,464.91
2023-03-10,460.33
2023-03-11,460.33
2023-03-12,460.33
2023-03-13,463.68
2023-03-14,464.58
2023-03-15,465.43
2023-03-16,472.02
2023-03-17,469.5
2023-03-18,469.5
2023-03-19,469.5
2023-03-20,476.96
2023-03-21,480.1
2023-03-22,475.52
2023-03-23,469.91
2023-03-24,475.99
2023-03-25,475.99
2023-03-26,475.99
2023-03-27,481.9
2023-03-28,472.58
2023-03-29,466.59
2023-03-30,470.06
2023-03-31,472.59
2023-04-01,472.59
2023-04-02,472.59
2023-04-03,494.19
2023-04-04,493.25
2023-04-05,509.23
2023-04-06,512.81
2023-04-07,512.81
2023-04-08,512.81
2023-04-09,512.81
2023-04-10,515.18
2023-04-11,520.97
2023-04-12,521.19
2023-04-13,526.23
2023-04-14,511.79
2023-04-15,511.79
2023-04-16,511.79
2023-04-17,505.35
2023-04-18,504.48
2023-04-19,486.2
2023-04-20,487.46
2023-04-21,483.82
2023-04-22,483.82
2023-04-23,483.82
2023-04-24,488.94
2023-04-25,491.92
2023-04-26,482.95
2023-04-27,490.47
2023-04-28,492.09
2023-04-29,492.09
2023-04-30,492.09
2023-05-01,495.7
2023-05-02,493.39
2023-05-03,489.44
2023-05-04,487.28
2023-05-05,494.28
2023-05-06,494.28
2023-05-07,494.28
2023-05-08,492.62
2023-05-09,490.38
2023-05-10,490.07
2023-05-11,488.76
2023-05-12,491.23
2023-05-13,491.23
2023-05-14,491.23
2023-05-15,486.86
2023-05-16,479.72
2023-05-17,484.81
2023-05-18,479.23
2023-05-19,478.82
2023-05-20,478.82
2023-05-21,478.82
2023-05-22,480.62
2023-05-23,479.44
2023-05-24,480.83
2023-05-25,477.7
2023-05-26,481.52
2023-05-27,481.52
2023-05-28,481.52
2023-05-29,481.52
2023-05-30,479.85
2023-05-31,487.24
2023-06-01,493.63
2023-06-02,499.58
2023-06-03,499.58
2023-06-04,499.58
2023-06-05,498.19
2023-06-06,487.57
2023-06-07,482.13
2023-06-08,490.23
2023-06-09,493.62
2023-06-10,493.62
2023-06-11,493.62
2023-06-12,492.59
2023-06-13,491.31
2023-06-14,459.86
2023-06-15,465.89
2023-06-16,458.49
2023-06-17,458.49
2023-06-18,458.49
2023-06-19,458.49
2023-06-20,469.39
2023-06-21,476.75
2023-06-22,479.05
2023-06-23,477.0
2023-06-24,477.0
2023-06-25,477.0
2023-06-26,479.06
2023-06-27,482.56
2023-06-28,474.45
2023-06-29,476.44
2023-06-30,480.64
2023-07-01,480.64
2023-07-02,480.64
2023-07-03,477.88
2023-07-04,477.88
2023-07-05,471.22
2023-07-06,469.36
2023-07-07,461.58
2023-07-08,461.58
2023-07-09,461.58
2023-07-10,463.05
2023-07-11,462.89
2023-07-12,451.7
2023-07-13,447.75
2023-07-14,480.17
2023-07-15,480.17
2023-07-16,480.17
2023-07-17,484.08
2023-07-18,500.0
2023-07-19,503.7
2023-07-20,504.24
2023-07-21,506.53
2023-07-22,506.53
2023-07-23,506.53
2023-07-24,508.68
2023-07-25,510.93
2023-07-26,508.0
2023-07-27,505.23
2023-07-28,502.91
2023-07-29,502.91
2023-07-30,502.91
2023-07-31,506.37
2023-08-01,504.74
2023-08-02,504.8
2023-08-03,504.86
2023-08-04,502.73
2023-08-05,502.73
2023-08-06,502.73
2023-08-07,510.74
2023-08-08,505.86
2023-08-09,502.11
2023-08-10,503.48
2023-08-11,508.01
2023-08-12,508.01
2023-08-13,508.01
2023-08-14,510.93
2023-08-15,506.69
2023-08-16,503.56
2023-08-17,493.96
2023-08-18,498.44
