date,close
2023-08-09,61.060001373291016
2023-08-10,60.91999816894531
2023-08-11,61.16999816894531
2023-08-14,60.880001068115234
2023-08-15,60.470001220703125
2023-08-16,60.47999954223633
2023-08-17,60.61000061035156
2023-08-18,60.95000076293945
2023-08-21,60.43000030517578
2023-08-22,60.060001373291016
2023-08-23,60.27000045776367
2023-08-24,60.11000061035156
2023-08-25,60.38999938964844
2023-08-28,60.560001373291016
2023-08-29,60.5
2023-08-30,60.470001220703125
2023-08-31,59.83000183105469
2023-09-01,59.310001373291016
2023-09-05,58.81999969482422
2023-09-06,58.779998779296875
2023-09-07,58.33000183105469
2023-09-08,58.33000183105469
2023-09-11,58.880001068115234
2023-09-12,58.29999923706055
2023-09-13,58.439998626708984
2023-09-14,58.459999084472656
2023-09-15,57.939998626708984
2023-09-18,58.29999923706055
2023-09-19,58.18000030517578
2023-09-20,58.439998626708984
2023-09-21,57.540000915527344
2023-09-22,57.599998474121094
2023-09-25,57.0
2023-09-26,56.529998779296875
2023-09-27,55.95000076293945
2023-09-28,55.810001373291016
2023-09-29,55.97999954223633
2023-10-02,55.47999954223633
2023-10-03,54.880001068115234
2023-10-04,55.040000915527344
2023-10-05,52.380001068115234
2023-10-06,53.13999938964844
2023-10-09,52.880001068115234
2023-10-10,54.029998779296875
2023-10-11,53.709999084472656
2023-10-12,52.810001373291016
2023-10-13,52.88999938964844
2023-10-16,53.43000030517578
2023-10-17,54.06999969482422
2023-10-18,54.04999923706055
2023-10-19,54.349998474121094
2023-10-20,54.56999969482422
2023-10-23,54.08000183105469
2023-10-24,55.63999938964844
2023-10-25,56.119998931884766
2023-10-26,55.779998779296875
2023-10-27,55.2400016784668
2023-10-30,56.150001525878906
2023-10-31,56.4900016784668
2023-11-01,56.439998626708984
2023-11-02,57.09000015258789
2023-11-03,56.7400016784668
2023-11-06,56.970001220703125
2023-11-07,57.18000030517578
2023-11-08,57.09000015258789
2023-11-09,56.65999984741211
2023-11-10,56.720001220703125
2023-11-13,56.93000030517578
2023-11-14,57.099998474121094
2023-11-15,57.209999084472656
2023-11-16,57.150001525878906
2023-11-17,57.2599983215332
2023-11-20,57.400001525878906
2023-11-21,58.029998779296875
2023-11-22,58.41999816894531
2023-11-24,58.56999969482422
2023-11-27,58.459999084472656
2023-11-28,58.58000183105469
2023-11-29,58.22999954223633
2023-11-30,58.439998626708984
2023-12-01,58.63999938964844
2023-12-04,58.56999969482422
2023-12-05,58.65999984741211
2023-12-06,58.599998474121094
2023-12-07,58.7400016784668
2023-12-08,58.61000061035156
2023-12-11,59.040000915527344
2023-12-12,59.41999816894531
2023-12-13,59.93000030517578
2023-12-14,59.040000915527344
2023-12-15,58.599998474121094
2023-12-18,59.02000045776367
2023-12-19,58.83000183105469
2023-12-20,57.61000061035156
2023-12-21,57.9900016784668
2023-12-22,58.31999969482422
2023-12-26,58.560001373291016
2023-12-27,58.709999084472656
2023-12-28,58.75
2023-12-29,58.93000030517578
2024-01-02,59.81999969482422
2024-01-03,59.959999084472656
2024-01-04,59.7599983215332
2024-01-05,59.66999816894531
2024-01-08,60.11000061035156
2024-01-09,60.0
2024-01-10,60.20000076293945
2024-01-11,59.810001373291016
2024-01-12,60.38999938964844
2024-01-16,59.9900016784668
2024-01-17,59.9900016784668
2024-01-18,60.15999984741211
2024-01-19,59.83000183105469
2024-01-22,59.56999969482422
2024-01-23,59.849998474121094
2024-01-24,58.90999984741211
2024-01-25,59.15999984741211
2024-01-26,59.369998931884766
2024-01-29,59.72999954223633
2024-01-30,59.900001525878906
2024-01-31,59.4900016784668
2024-02-01,60.97999954223633
2024-02-02,60.540000915527344
2024-02-05,60.040000915527344
2024-02-06,59.939998626708984
2024-02-07,59.9900016784668
2024-02-08,59.83000183105469
2024-02-09,59.560001373291016
2024-02-12,59.70000076293945
2024-02-13,59.349998474121094
2024-02-14,59.290000915527344
2024-02-15,59.400001525878906
2024-02-16,59.38999938964844
2024-02-20,60.70000076293945
2024-02-21,61.2400016784668
2024-02-22,61.150001525878906
2024-02-23,61.20000076293945
2024-02-26,60.709999084472656
2024-02-27,60.34000015258789
2024-02-28,60.400001525878906
2024-02-29,60.02000045776367
2024-03-01,59.529998779296875
2024-03-04,59.810001373291016
2024-03-05,59.52000045776367
2024-03-06,59.54999923706055
2024-03-07,59.439998626708984
2024-03-08,59.52000045776367
2024-03-11,60.2400016784668
2024-03-12,60.5
2024-03-13,61.119998931884766
2024-03-14,60.5
2024-03-15,59.880001068115234
2024-03-18,60.130001068115234
2024-03-19,60.22999954223633
2024-03-20,60.75
2024-03-21,60.470001220703125
2024-03-22,60.4900016784668
2024-03-25,60.400001525878906
2024-03-26,60.540000915527344
2024-03-27,61.029998779296875
2024-03-28,61.18000030517578
2024-04-01,60.68000030517578
2024-04-02,60.150001525878906
2024-04-03,59.83000183105469
2024-04-04,59.29999923706055
2024-04-05,59.5099983215332
2024-04-08,59.27000045776367
2024-04-09,59.720001220703125
2024-04-10,58.91999816894531
2024-04-11,59.04999923706055
2024-04-12,58.279998779296875
2024-04-15,58.13999938964844
2024-04-16,58.060001373291016
2024-04-17,58.5099983215332
2024-04-18,58.90999984741211
2024-04-19,60.16999816894531
2024-04-22,60.54999923706055
2024-04-23,60.63999938964844
2024-04-24,61.54999923706055
2024-04-25,61.7400016784668
2024-04-26,61.7400016784668
2024-04-29,62.040000915527344
2024-04-30,61.77000045776367
2024-05-01,61.93000030517578
2024-05-02,61.9900016784668
2024-05-03,62.16999816894531
2024-05-06,62.349998474121094
2024-05-07,62.619998931884766
2024-05-08,62.849998474121094
2024-05-09,62.880001068115234
2024-05-10,63.2599983215332
2024-05-13,63.58000183105469
2024-05-14,63.099998474121094
2024-05-15,63.130001068115234
2024-05-16,63.31999969482422
2024-05-17,63.029998779296875
2024-05-20,62.56999969482422
2024-05-21,62.90999984741211
2024-05-22,63.0
2024-05-23,62.09000015258789
2024-05-24,62.0
2024-05-28,61.81999969482422
2024-05-29,61.70000076293945
2024-05-30,61.970001220703125
2024-05-31,62.93000030517578
2024-06-03,62.93000030517578
2024-06-04,63.939998626708984
2024-06-05,63.91999816894531
2024-06-06,64.1500015258789
2024-06-07,63.90999984741211
2024-06-10,63.59000015258789
2024-06-11,63.54999923706055
2024-06-12,62.880001068115234
2024-06-13,62.9900016784668
2024-06-14,62.54999923706055
2024-06-17,62.619998931884766
2024-06-18,62.630001068115234
2024-06-20,62.18000030517578
2024-06-21,62.77000045776367
2024-06-24,63.970001220703125
2024-06-25,63.84000015258789
2024-06-26,64.05000305175781
2024-06-27,63.90999984741211
2024-06-28,63.650001525878906
2024-07-01,63.279998779296875
2024-07-02,63.150001525878906
2024-07-03,63.33000183105469
2024-07-05,63.7599983215332
2024-07-08,62.959999084472656
2024-07-09,62.689998626708984
2024-07-10,62.83000183105469
2024-07-11,63.099998474121094
2024-07-12,63.70000076293945
2024-07-15,63.40999984741211
2024-07-16,64.2699966430664
2024-07-17,65.20999908447266
2024-07-18,65.19000244140625
2024-07-19,65.29000091552734
2024-07-22,64.7699966430664
2024-07-23,64.95999908447266
2024-07-24,65.80999755859375
2024-07-25,66.06999969482422
2024-07-26,67.05000305175781
2024-07-29,66.83000183105469
2024-07-30,67.68000030517578
2024-07-31,66.73999786376953
2024-08-01,67.95999908447266
2024-08-02,69.33000183105469
