date,close
2020-08-14,208.89999389648438
2020-08-17,210.27999877929688
2020-08-18,211.49000549316406
2020-08-19,209.6999969482422
2020-08-20,214.5800018310547
2020-08-21,213.02000427246094
2020-08-24,213.69000244140625
2020-08-25,216.47000122070312
2020-08-26,221.14999389648438
2020-08-27,226.5800018310547
2020-08-28,228.91000366210938
2020-08-31,225.52999877929688
2020-09-01,227.27000427246094
2020-09-02,231.64999389648438
2020-09-03,217.3000030517578
2020-09-04,214.25
2020-09-08,202.66000366210938
2020-09-09,211.2899932861328
2020-09-10,205.3699951171875
2020-09-11,204.02999877929688
2020-09-14,205.41000366210938
2020-09-15,208.77999877929688
2020-09-16,205.0500030517578
2020-09-17,202.91000366210938
2020-09-18,200.38999938964844
2020-09-21,202.5399932861328
2020-09-22,207.4199981689453
2020-09-23,200.58999633789062
2020-09-24,203.19000244140625
2020-09-25,207.82000732421875
2020-09-28,209.44000244140625
2020-09-29,207.25999450683594
2020-09-30,210.3300018310547
2020-10-01,212.4600067138672
2020-10-02,206.19000244140625
2020-10-05,210.3800048828125
2020-10-06,205.91000366210938
2020-10-07,209.8300018310547
2020-10-08,210.5800018310547
2020-10-09,215.80999755859375
2020-10-12,221.39999389648438
2020-10-13,222.86000061035156
2020-10-14,220.86000061035156
2020-10-15,219.66000366210938
2020-10-16,219.66000366210938
2020-10-19,214.22000122070312
2020-10-20,214.64999389648438
2020-10-21,214.8000030517578
2020-10-22,214.88999938964844
2020-10-23,216.22999572753906
2020-10-26,210.0800018310547
2020-10-27,213.25
2020-10-28,202.67999267578125
2020-10-29,204.72000122070312
2020-10-30,202.47000122070312
2020-11-02,202.3300018310547
2020-11-03,206.42999267578125
2020-11-04,216.38999938964844
2020-11-05,223.2899932861328
2020-11-06,223.72000122070312
2020-11-09,218.38999938964844
2020-11-10,211.00999450683594
2020-11-11,216.5500030517578
2020-11-12,215.44000244140625
2020-11-13,216.50999450683594
2020-11-16,217.22999572753906
2020-11-17,214.4600067138672
2020-11-18,211.0800018310547
2020-11-19,212.4199981689453
2020-11-20,210.38999938964844
2020-11-23,210.11000061035156
2020-11-24,213.86000061035156
2020-11-25,213.8699951171875
2020-11-27,215.22999572753906
2020-11-30,214.07000732421875
2020-12-01,216.2100067138672
2020-12-02,215.3699951171875
2020-12-03,214.24000549316406
2020-12-04,214.36000061035156
2020-12-07,214.2899932861328
2020-12-08,216.00999450683594
2020-12-09,211.8000030517578
2020-12-10,210.52000427246094
2020-12-11,213.25999450683594
2020-12-14,214.1999969482422
2020-12-15,214.1300048828125
2020-12-16,219.27999877929688
2020-12-17,219.4199981689453
2020-12-18,218.58999633789062
2020-12-21,222.58999633789062
2020-12-22,223.94000244140625
2020-12-23,221.02000427246094
2020-12-24,222.75
2020-12-28,224.9600067138672
2020-12-29,224.14999389648438
2020-12-30,221.67999267578125
2020-12-31,222.4199981689453
2021-01-04,217.69000244140625
2021-01-05,217.89999389648438
2021-01-06,212.25
2021-01-07,218.2899932861328
2021-01-08,219.6199951171875
2021-01-11,217.49000549316406
2021-01-12,214.92999267578125
2021-01-13,216.33999633789062
2021-01-14,213.02000427246094
2021-01-15,212.64999389648438
2021-01-19,216.44000244140625
2021-01-20,224.33999633789062
2021-01-21,224.97000122070312
2021-01-22,225.9499969482422
2021-01-25,229.52999877929688
2021-01-26,232.3300018310547
2021-01-27,232.89999389648438
2021-01-28,238.92999267578125
2021-01-29,231.9600067138672
2021-02-01,239.64999389648438
2021-02-02,239.50999450683594
2021-02-03,243.0
2021-02-04,242.00999450683594
2021-02-05,242.1999969482422
2021-02-08,242.47000122070312
2021-02-09,243.77000427246094
2021-02-10,242.82000732421875
2021-02-11,244.49000549316406
2021-02-12,244.99000549316406
2021-02-16,243.6999969482422
2021-02-17,244.1999969482422
2021-02-18,243.7899932861328
2021-02-19,240.97000122070312
2021-02-22,234.50999450683594
2021-02-23,233.27000427246094
2021-02-24,234.5500030517578
2021-02-25,228.99000549316406
2021-02-26,232.3800048828125
2021-03-01,236.94000244140625
2021-03-02,233.8699951171875
2021-03-03,227.55999755859375
2021-03-04,226.72999572753906
2021-03-05,231.60000610351562
2021-03-08,227.38999938964844
2021-03-09,233.77999877929688
2021-03-10,232.4199981689453
2021-03-11,237.1300048828125
2021-03-12,235.75
2021-03-15,234.80999755859375
2021-03-16,237.7100067138672
2021-03-17,237.0399932861328
2021-03-18,230.72000122070312
2021-03-19,230.35000610351562
2021-03-22,235.99000549316406
2021-03-23,237.5800018310547
2021-03-24,235.4600067138672
2021-03-25,232.33999633789062
2021-03-26,236.47999572753906
2021-03-29,235.24000549316406
2021-03-30,231.85000610351562
2021-03-31,235.77000427246094
2021-04-01,242.35000610351562
2021-04-05,249.07000732421875
2021-04-06,247.86000061035156
2021-04-07,249.89999389648438
2021-04-08,253.25
2021-04-09,255.85000610351562
2021-04-12,255.91000366210938
2021-04-13,258.489990234375
2021-04-14,255.58999633789062
2021-04-15,259.5
2021-04-16,260.739990234375
2021-04-19,258.739990234375
2021-04-20,258.260009765625
2021-04-21,260.5799865722656
2021-04-22,257.1700134277344
2021-04-23,261.1499938964844
2021-04-26,261.54998779296875
2021-04-27,261.9700012207031
2021-04-28,254.55999755859375
2021-04-29,252.50999450683594
2021-04-30,252.17999267578125
2021-05-03,251.86000061035156
2021-05-04,247.7899932861328
2021-05-05,246.47000122070312
2021-05-06,249.72999572753906
2021-05-07,252.4600067138672
2021-05-10,247.17999267578125
2021-05-11,246.22999572753906
2021-05-12,239.0
2021-05-13,243.02999877929688
2021-05-14,248.14999389648438
2021-05-17,245.17999267578125
2021-05-18,243.0800018310547
2021-05-19,243.1199951171875
2021-05-20,246.47999572753906
2021-05-21,245.1699981689453
2021-05-24,250.77999877929688
2021-05-25,251.72000122070312
2021-05-26,251.49000549316406
2021-05-27,249.30999755859375
2021-05-28,249.67999267578125
2021-06-01,247.39999389648438
2021-06-02,247.3000030517578
2021-06-03,245.7100067138672
2021-06-04,250.7899932861328
2021-06-07,253.80999755859375
2021-06-08,252.57000732421875
2021-06-09,253.58999633789062
2021-06-10,257.239990234375
2021-06-11,257.8900146484375
2021-06-14,259.8900146484375
2021-06-15,258.3599853515625
2021-06-16,257.3800048828125
2021-06-17,260.8999938964844
2021-06-18,259.42999267578125
2021-06-21,262.6300048828125
2021-06-22,265.510009765625
2021-06-23,265.2699890136719
2021-06-24,266.69000244140625
2021-06-25,265.0199890136719
2021-06-28,268.7200012207031
2021-06-29,271.3999938964844
2021-06-30,270.8999938964844
2021-07-01,271.6000061035156
2021-07-02,277.6499938964844
2021-07-06,277.6600036621094
2021-07-07,279.92999267578125
2021-07-08,277.4200134277344
2021-07-09,277.94000244140625
2021-07-12,277.32000732421875
2021-07-13,280.9800109863281
2021-07-14,282.510009765625
2021-07-15,281.0299987792969
2021-07-16,280.75
2021-07-19,277.010009765625
2021-07-20,279.32000732421875
2021-07-21,281.3999938964844
2021-07-22,286.1400146484375
2021-07-23,289.6700134277344
2021-07-26,289.04998779296875
2021-07-27,286.5400085449219
2021-07-28,286.2200012207031
2021-07-29,286.5
2021-07-30,284.9100036621094
2021-08-02,284.82000732421875
2021-08-03,287.1199951171875
2021-08-04,286.510009765625
2021-08-05,289.5199890136719
2021-08-06,289.4599914550781
2021-08-09,288.3299865722656
2021-08-10,286.44000244140625
2021-08-11,286.95001220703125
2021-08-12,289.80999755859375
2021-08-13,292.8500061035156
2021-08-16,294.6000061035156
2021-08-17,293.0799865722656
2021-08-18,290.7300109863281
2021-08-19,296.7699890136719
2021-08-20,304.3599853515625
2021-08-23,304.6499938964844
2021-08-24,302.6199951171875
2021-08-25,302.010009765625
2021-08-26,299.0899963378906
2021-08-27,299.7200012207031
2021-08-30,303.5899963378906
2021-08-31,301.8800048828125
2021-09-01,301.8299865722656
2021-09-02,301.1499938964844
2021-09-03,301.1400146484375
2021-09-07,300.17999267578125
2021-09-08,300.2099914550781
2021-09-09,297.25
2021-09-10,295.7099914550781
2021-09-13,296.989990234375
2021-09-14,299.7900085449219
2021-09-15,304.82000732421875
2021-09-16,305.2200012207031
2021-09-17,299.8699951171875
2021-09-20,294.29998779296875
2021-09-21,294.79998779296875
2021-09-22,298.5799865722656
2021-09-23,299.55999755859375
2021-09-24,299.3500061035156
2021-09-27,294.1700134277344
2021-09-28,283.5199890136719
2021-09-29,284.0
2021-09-30,281.9200134277344
2021-10-01,289.1000061035156
2021-10-04,283.1099853515625
2021-10-05,288.760009765625
2021-10-06,293.1099853515625
2021-10-07,294.8500061035156
2021-10-08,294.8500061035156
2021-10-11,294.2300109863281
2021-10-12,292.8800048828125
2021-10-13,296.30999755859375
2021-10-14,302.75
2021-10-15,304.2099914550781
2021-10-18,307.2900085449219
2021-10-19,308.2300109863281
2021-10-20,307.4100036621094
2021-10-21,310.760009765625
2021-10-22,309.1600036621094
2021-10-25,308.1300048828125
2021-10-26,310.1099853515625
2021-10-27,323.1700134277344
2021-10-28,324.3500061035156
2021-10-29,331.6199951171875
2021-11-01,329.3699951171875
2021-11-02,333.1300048828125
2021-11-03,334.0
2021-11-04,336.44000244140625
2021-11-05,336.05999755859375
2021-11-08,336.989990234375
2021-11-09,335.95001220703125
2021-11-10,330.79998779296875
2021-11-11,332.42999267578125
2021-11-12,336.7200012207031
2021-11-15,336.07000732421875
2021-11-16,339.510009765625
2021-11-17,339.1199951171875
2021-11-18,341.2699890136719
2021-11-19,343.1099853515625
2021-11-22,339.8299865722656
2021-11-23,337.67999267578125
2021-11-24,337.9100036621094
2021-11-26,329.67999267578125
2021-11-29,336.6300048828125
2021-11-30,330.5899963378906
2021-12-01,330.0799865722656
2021-12-02,329.489990234375
2021-12-03,323.010009765625
2021-12-06,326.19000244140625
2021-12-07,334.9200134277344
2021-12-08,334.9700012207031
2021-12-09,333.1000061035156
2021-12-10,342.5400085449219
2021-12-13,339.3999938964844
2021-12-14,328.3399963378906
2021-12-15,334.6499938964844
2021-12-16,324.8999938964844
2021-12-17,323.79998779296875
2021-12-20,319.9100036621094
2021-12-21,327.2900085449219
2021-12-22,333.20001220703125
2021-12-23,334.69000244140625
2021-12-27,342.45001220703125
2021-12-28,341.25
2021-12-29,341.95001220703125
2021-12-30,339.32000732421875
2021-12-31,336.32000732421875
2022-01-03,334.75
2022-01-04,329.010009765625
2022-01-05,316.3800048828125
2022-01-06,313.8800048828125
2022-01-07,314.0400085449219
2022-01-10,314.2699890136719
2022-01-11,314.9800109863281
2022-01-12,318.2699890136719
2022-01-13,304.79998779296875
2022-01-14,310.20001220703125
2022-01-18,302.6499938964844
2022-01-19,303.3299865722656
2022-01-20,301.6000061035156
2022-01-21,296.0299987792969
2022-01-24,296.3699951171875
2022-01-25,288.489990234375
2022-01-26,296.7099914550781
2022-01-27,299.8399963378906
2022-01-28,308.260009765625
2022-01-31,310.9800109863281
2022-02-01,308.760009765625
2022-02-02,313.4599914550781
2022-02-03,301.25
2022-02-04,305.94000244140625
